Date,Open,High,Low,Close,Volume
2001-04-03,6.875,6.996,6.875,6.966,3243001
2001-04-04,6.814,6.935,6.692,6.753,4712000
2001-04-05,6.753,6.753,6.753,6.753,0
2001-04-06,6.905,6.935,6.51,6.601,6875802
2001-04-09,6.449,6.57,6.388,6.418,4626500
2001-04-10,6.449,6.479,6.297,6.297,2548000
2001-04-11,6.418,6.51,6.388,6.479,4365000
2001-04-12,6.631,6.753,6.54,6.662,4639000
2001-04-13,6.662,6.662,6.662,6.662,0
2001-04-16,6.662,6.662,6.662,6.662,0
2001-04-17,6.692,6.692,6.479,6.54,3392000
2001-04-18,6.631,6.692,6.601,6.662,2833000
2001-04-19,6.844,6.966,6.662,6.753,4902000
2001-04-20,6.783,6.814,6.692,6.722,2780360
2001-04-23,6.692,6.844,6.631,6.814,2066000
2001-04-24,6.814,6.905,6.753,6.905,2385000
2001-04-25,6.753,7.057,6.753,6.966,4349154
2001-04-26,6.753,7.057,6.753,6.966,4349154
2001-04-27,7.027,7.209,7.027,7.179,4104310
2001-04-30,7.179,7.179,7.179,7.179,0
2001-05-01,7.179,7.179,7.179,7.179,0
2001-05-02,7.3,7.483,7.3,7.422,8440755
2001-05-03,7.422,7.453,7.361,7.392,5103000
2001-05-04,7.361,7.361,7.179,7.209,4688000
2001-05-07,7.3,7.331,7.209,7.3,4963023
2001-05-08,7.3,7.361,7.24,7.331,5327000
2001-05-09,7.362,7.362,7.141,7.362,3400036
2001-05-10,7.457,7.457,7.173,7.204,1799000
2001-05-11,7.268,7.331,7.173,7.204,1596000
2001-05-14,7.141,7.173,7.11,7.141,2756000
2001-05-15,7.11,7.204,7.11,7.11,1236700
2001-05-16,7.173,7.204,7.11,7.141,3361092
2001-05-17,7.236,7.331,7.204,7.268,3441500
2001-05-18,7.236,7.236,7.078,7.141,3787000
2001-05-21,7.141,7.268,7.078,7.11,5977000
2001-05-22,6.952,7.236,6.952,7.078,3644300
2001-05-23,7.078,7.173,7.015,7.141,2985000
2001-05-24,7.078,7.141,7.046,7.078,2384000
2001-05-25,7.204,7.204,7.046,7.046,2226000
2001-05-28,7.015,7.046,6.952,6.983,6014000
2001-05-29,6.983,7.046,6.952,6.952,3872019
2001-05-30,6.952,6.952,6.762,6.825,5778000
2001-05-31,6.825,6.825,6.636,6.825,8125000
2001-06-01,6.73,6.857,6.604,6.699,6405785
2001-06-04,6.73,7.046,6.73,6.952,4357450
2001-06-05,6.952,7.141,6.825,7.11,3385000
2001-06-06,7.141,7.173,6.857,6.857,3640000
2001-06-07,6.857,6.952,6.825,6.888,4745000
2001-06-08,6.952,6.952,6.857,6.857,6637195
2001-06-11,6.92,7.173,6.857,6.952,10742480
2001-06-12,7.11,7.11,6.794,6.888,4829000
2001-06-13,6.92,7.015,6.825,6.888,4985000
2001-06-14,6.888,6.888,6.699,6.73,2849440
2001-06-15,6.636,6.636,6.288,6.414,16526500
2001-06-18,6.478,6.478,6.32,6.414,6326000
2001-06-19,6.446,6.572,6.446,6.541,4730000
2001-06-20,6.541,6.572,6.32,6.351,7135500
2001-06-21,6.383,6.478,6.32,6.351,7183841
2001-06-22,6.446,6.446,6.383,6.414,4895000
2001-06-25,6.414,6.414,6.414,6.414,0
2001-06-26,6.446,6.478,6.351,6.414,5919700
2001-06-27,6.446,6.636,6.414,6.604,3373960
2001-06-28,6.572,6.572,6.478,6.572,6172000
2001-06-29,6.572,6.825,6.446,6.636,10390083
2001-07-02,6.636,6.636,6.636,6.636,0
2001-07-03,6.699,6.762,6.541,6.762,8527590
2001-07-04,6.762,6.825,6.604,6.699,3602200
2001-07-05,6.699,6.699,6.604,6.636,7344221
2001-07-06,6.636,6.636,6.636,6.636,0
2001-07-09,6.32,6.509,6.32,6.414,6910036
2001-07-10,6.446,6.604,6.383,6.478,5930657
2001-07-11,6.414,6.478,6.383,6.446,7167000
2001-07-12,6.478,6.667,6.383,6.604,4089000
2001-07-13,6.699,6.699,6.604,6.636,6413094
2001-07-16,6.667,6.857,6.667,6.857,7243931
2001-07-17,6.762,6.888,6.73,6.857,5285410
2001-07-18,6.825,6.825,6.541,6.572,2443750
2001-07-19,6.604,6.667,6.509,6.667,2329100
2001-07-20,6.636,6.73,6.541,6.73,2122000
2001-07-23,6.667,6.73,6.636,6.667,3284000
2001-07-24,6.667,6.667,6.636,6.636,1337400
2001-07-25,6.636,6.636,6.636,6.636,0
2001-07-26,6.636,6.699,6.572,6.636,2838000
2001-07-27,6.636,6.636,6.478,6.478,5991000
2001-07-30,6.383,6.604,6.351,6.509,3983350
2001-07-31,6.541,6.572,6.478,6.572,2440400
2001-08-01,6.636,6.636,6.414,6.509,4087386
2001-08-02,6.572,6.604,6.478,6.478,3155460
2001-08-03,6.478,6.572,6.478,6.509,2140000
2001-08-06,6.509,6.509,6.478,6.478,2292000
2001-08-07,6.478,6.509,6.288,6.383,3419300
2001-08-08,6.414,6.414,6.004,6.035,7550370
2001-08-09,6.004,6.067,5.846,5.941,4641000
2001-08-10,5.941,6.067,5.941,5.972,2425000
2001-08-13,6.004,6.067,5.941,6.035,3088000
2001-08-14,6.035,6.225,6.035,6.193,2268500
2001-08-15,6.193,6.193,6.035,6.13,2846000
2001-08-16,6.13,6.13,6.067,6.099,1459000
2001-08-17,6.13,6.193,6.13,6.162,2718000
2001-08-20,6.13,6.193,6.035,6.162,3697000
2001-08-21,6.193,6.193,6.035,6.067,2570000
2001-08-22,6.004,6.099,5.909,5.972,6315000
2001-08-23,6.035,6.035,5.783,5.909,3739800
2001-08-24,5.877,5.877,5.656,5.751,3514086
2001-08-27,5.909,5.909,5.688,5.688,2207000
2001-08-28,5.688,5.688,5.53,5.625,3075940
2001-08-29,5.625,5.625,5.435,5.467,3502000
2001-08-30,5.467,5.467,5.182,5.309,6623650
2001-08-31,5.309,5.467,5.214,5.403,4256000
2001-09-03,5.435,5.719,5.403,5.656,5300000
2001-09-04,5.719,5.814,5.593,5.751,5833000
2001-09-05,5.656,5.719,5.498,5.53,3053833
2001-09-06,5.578,5.578,5.482,5.514,1558000
2001-09-07,5.45,5.482,5.353,5.45,3101000
2001-09-10,5.321,5.514,5.257,5.482,1414000
2001-09-11,5.482,5.482,5.321,5.353,1026000
2001-09-12,4.808,4.808,4.135,4.328,10725280
2001-09-13,4.488,4.744,4.488,4.552,5610240
2001-09-14,4.616,4.616,4.328,4.456,6154000
2001-09-17,4.167,4.167,3.783,4.007,16181000
2001-09-18,4.135,4.135,3.847,3.879,7194992
2001-09-19,4.007,4.103,3.911,4.039,6153850
2001-09-20,4.007,4.296,3.911,4.167,11391200
2001-09-21,3.975,4.039,3.911,4.039,5621550
2001-09-24,4.039,4.039,4.039,4.039,0
2001-09-25,4.231,4.328,4.167,4.296,11635221
2001-09-26,4.296,4.296,4.231,4.264,4956036
2001-09-27,4.264,4.264,4.103,4.167,9434644
2001-09-28,4.167,4.167,4.167,4.167,0
2001-10-01,4.167,4.167,4.167,4.167,0
2001-10-02,4.167,4.167,4.167,4.167,0
2001-10-03,4.36,4.68,4.296,4.552,11462388
2001-10-04,4.616,4.776,4.616,4.744,5291000
2001-10-05,4.712,4.841,4.584,4.841,6189023
2001-10-08,4.808,4.808,4.52,4.552,7277000
2001-10-09,4.52,4.712,4.52,4.68,4752600
2001-10-10,4.712,4.744,4.648,4.712,3747000
2001-10-11,4.808,5.033,4.744,4.905,5310231
2001-10-12,4.937,4.969,4.68,4.68,5058000
2001-10-15,4.584,4.744,4.552,4.552,5742000
2001-10-16,4.616,4.616,4.52,4.616,3081000
2001-10-17,4.616,4.744,4.584,4.744,5281100
2001-10-18,4.68,4.712,4.552,4.584,2611770
2001-10-19,4.552,4.712,4.552,4.584,4447000
2001-10-22,4.584,4.648,4.552,4.584,3749000
2001-10-23,4.616,4.776,4.616,4.776,2130000
2001-10-24,4.808,5.033,4.744,5.001,5735641
2001-10-25,5.001,5.001,5.001,5.001,0
2001-10-26,5.129,5.353,5.033,5.321,10530980
2001-10-29,5.257,5.257,4.776,4.808,14230500
2001-10-30,4.712,4.905,4.648,4.776,7365790
2001-10-31,4.776,5.129,4.712,5.033,4714000
2001-11-01,5.065,5.129,4.969,4.969,1884247
2001-11-02,5.129,5.129,4.841,4.937,2661000
2001-11-05,4.969,5.001,4.808,4.937,3263393
2001-11-06,4.937,4.937,4.808,4.873,2212000
2001-11-07,4.808,4.905,4.808,4.873,3770000
2001-11-08,4.937,5.097,4.873,5.033,6618000
2001-11-09,5.033,5.033,5.033,5.033,0
2001-11-12,5.193,5.289,5.161,5.193,3036980
2001-11-13,5.065,5.225,5.001,5.225,3352000
2001-11-14,5.353,5.45,5.289,5.385,4266101
2001-11-15,5.321,5.802,5.321,5.674,7615930
2001-11-16,5.802,5.898,5.674,5.706,7228984
2001-11-19,5.706,5.834,5.642,5.802,5266000
2001-11-20,5.834,6.027,5.77,5.93,6467000
2001-11-21,5.93,6.123,5.93,6.027,5423848
2001-11-22,6.027,6.027,5.866,5.93,6259000
2001-11-23,5.93,5.93,5.802,5.834,3593000
2001-11-26,5.962,5.962,5.802,5.866,4486233
2001-11-27,5.866,5.866,5.674,5.738,5499000
2001-11-28,5.674,5.674,5.61,5.61,3627000
2001-11-29,5.514,5.642,5.514,5.578,4377500
2001-11-30,5.674,6.059,5.61,6.059,10745396
2001-12-03,5.995,6.059,5.77,5.962,7127930
2001-12-04,5.995,6.027,5.866,5.962,7085343
2001-12-05,6.027,6.187,5.995,6.187,7361595
2001-12-06,6.155,6.347,6.155,6.219,5433000
2001-12-07,6.219,6.572,6.219,6.507,6864410
2001-12-10,6.507,6.892,6.475,6.86,12923992
2001-12-11,6.86,6.86,6.347,6.54,8520000
2001-12-12,6.507,6.604,6.315,6.54,8101100
2001-12-13,6.54,6.604,6.347,6.443,3516000
2001-12-14,6.315,6.411,6.283,6.379,4407000
2001-12-17,6.283,6.379,6.059,6.219,2673140
2001-12-18,6.347,6.347,6.027,6.091,2374000
2001-12-19,6.187,6.347,6.155,6.347,2145000
2001-12-20,6.347,6.54,6.283,6.507,2433200
2001-12-21,6.379,6.379,5.995,6.027,5366000
2001-12-24,6.155,6.283,6.155,6.251,2166000
2001-12-25,6.251,6.251,6.251,6.251,0
2001-12-26,6.251,6.251,6.251,6.251,0
2001-12-27,6.251,6.347,6.251,6.315,1546114
2001-12-28,6.411,6.411,6.315,6.379,1502500
2001-12-31,6.379,6.443,6.379,6.411,459000
2002-01-01,6.411,6.411,6.411,6.411,0
2002-01-02,6.379,6.379,6.315,6.347,908000
2002-01-03,6.347,6.347,6.347,6.347,0
2002-01-04,6.636,6.764,6.636,6.732,4780192
2002-01-07,6.732,6.924,6.7,6.924,7513000
2002-01-08,6.668,6.796,6.668,6.796,3764846
2002-01-09,6.732,6.828,6.507,6.668,4591000
2002-01-10,6.636,6.924,6.604,6.86,6280000
2002-01-11,6.892,6.892,6.347,6.507,6956000
2002-01-14,6.507,6.54,6.379,6.507,2739000
2002-01-15,6.411,6.604,6.379,6.604,2734994
2002-01-16,6.636,6.764,6.54,6.732,3779000
2002-01-17,6.604,6.828,6.604,6.732,5944500
2002-01-18,6.732,6.924,6.732,6.892,9309110
2002-01-21,6.956,7.181,6.86,7.052,9839000
2002-01-22,7.052,7.117,6.988,7.02,3605728
2002-01-23,6.988,7.117,6.924,6.988,10916300
2002-01-24,7.052,7.181,7.052,7.181,7706238
2002-01-25,7.245,7.694,7.213,7.694,25675770
2002-01-28,7.694,7.694,7.533,7.533,6437000
2002-01-29,7.533,7.758,7.501,7.726,10373446
2002-01-30,7.629,7.661,7.405,7.469,7610000
2002-01-31,7.469,7.469,7.469,7.469,0
2002-02-01,7.437,7.565,7.117,7.181,6481000
2002-02-04,7.245,7.565,7.181,7.309,7606122
2002-02-05,7.373,7.437,7.309,7.309,3215300
2002-02-06,7.309,7.437,7.277,7.437,6132857
2002-02-07,7.373,7.469,7.245,7.437,6640400
2002-02-08,7.437,7.597,7.373,7.501,4329000
2002-02-11,7.533,7.694,7.533,7.661,1822000
2002-02-12,7.661,7.661,7.661,7.661,0
2002-02-13,7.661,7.661,7.661,7.661,0
2002-02-14,7.661,7.661,7.661,7.661,0
2002-02-15,7.694,7.822,7.629,7.694,9848500
2002-02-18,7.565,7.79,7.565,7.758,4275740
2002-02-19,7.694,7.758,7.565,7.694,2756986
2002-02-20,7.694,7.694,7.277,7.277,8751576
2002-02-21,7.373,7.469,7.341,7.373,7421000
2002-02-22,7.309,7.309,7.181,7.245,3465365
2002-02-25,7.245,7.245,6.956,7.084,4951300
2002-02-26,7.181,7.309,7.181,7.213,2606168
2002-02-27,7.341,7.565,7.309,7.501,5319000
2002-02-28,7.501,7.501,7.373,7.501,4618000
2002-03-01,7.373,7.405,7.277,7.341,2015000
2002-03-04,7.565,7.694,7.437,7.565,4421770
2002-03-05,7.661,7.661,7.501,7.629,4861350
2002-03-06,7.437,7.565,7.341,7.533,5512840
2002-03-07,7.533,7.565,7.469,7.501,6632344
2002-03-08,7.501,7.597,7.501,7.565,9116538
2002-03-11,7.597,7.597,7.469,7.533,5456092
2002-03-12,7.405,7.501,7.117,7.149,8616576
2002-03-13,7.213,7.405,7.117,7.405,7082000
2002-03-14,7.341,7.501,7.341,7.501,4836592
2002-03-15,7.469,7.533,7.405,7.501,2240350
2002-03-18,7.501,7.501,7.341,7.373,2830920
2002-03-19,7.277,7.469,7.277,7.405,6848000
2002-03-20,7.437,7.533,7.405,7.469,8242000
2002-03-21,7.405,7.661,7.405,7.661,10693381
2002-03-22,7.661,7.694,7.597,7.661,8805000
2002-03-25,7.629,7.694,7.501,7.694,7778000
2002-03-26,7.565,7.661,7.533,7.565,9609300
2002-03-27,7.661,7.661,7.597,7.661,6058000
2002-03-28,7.694,7.694,7.565,7.597,2183000
2002-03-29,7.597,7.597,7.597,7.597,0
2002-04-01,7.597,7.597,7.597,7.597,0
2002-04-02,7.694,7.694,7.309,7.373,7810000
2002-04-03,7.565,7.565,6.956,7.149,9024625
2002-04-04,7.052,7.245,6.988,6.988,10009177
2002-04-05,6.988,6.988,6.988,6.988,0
2002-04-08,7.084,7.213,7.084,7.181,6422000
2002-04-09,7.117,7.245,7.117,7.213,5187000
2002-04-10,7.181,7.309,7.149,7.277,7172000
2002-04-11,7.341,7.533,7.341,7.469,7739000
2002-04-12,7.341,7.437,7.341,7.437,5499500
2002-04-15,7.437,7.501,7.373,7.501,1878078
2002-04-16,7.501,7.533,7.373,7.501,4566100
2002-04-17,7.533,7.694,7.501,7.661,10839500
2002-04-18,7.661,7.886,7.629,7.854,19385901
2002-04-19,7.822,8.174,7.822,8.11,16368601
2002-04-22,8.142,8.527,8.11,8.367,16264320
2002-04-23,8.239,8.367,8.239,8.335,7190256
2002-04-24,8.335,8.399,8.142,8.239,4102114
2002-04-25,8.206,8.431,8.206,8.399,5591665
2002-04-26,8.335,8.335,8.239,8.335,2635000
2002-04-29,8.367,8.495,8.206,8.463,4344000
2002-04-30,8.463,8.655,8.431,8.655,7915805
2002-05-01,8.655,8.655,8.655,8.655,0
2002-05-02,8.655,8.751,8.655,8.719,8084513
2002-05-03,8.687,8.751,8.559,8.623,4272600
2002-05-06,8.527,8.559,8.399,8.559,2967683
2002-05-07,8.527,8.623,8.463,8.495,3713900
2002-05-08,8.527,8.624,8.398,8.495,1773585
2002-05-09,8.559,8.752,8.527,8.527,6714220
2002-05-10,8.656,8.656,8.527,8.656,3567523
2002-05-13,8.559,8.752,8.559,8.591,4070243
2002-05-14,8.752,8.752,8.463,8.463,2350500
2002-05-15,8.463,8.495,8.173,8.173,8710603
2002-05-16,8.173,8.431,8.109,8.366,2976000
2002-05-17,8.27,8.527,8.27,8.527,2312000
2002-05-20,8.527,8.527,8.527,8.527,0
2002-05-21,8.527,8.559,8.173,8.205,5711157
2002-05-22,8.173,8.205,8.141,8.205,2575000
2002-05-23,8.173,8.238,8.044,8.077,3198385
2002-05-24,8.077,8.141,8.044,8.109,2787000
2002-05-27,8.238,8.238,8.012,8.044,1835500
2002-05-28,8.012,8.012,7.884,7.948,3803439
2002-05-29,7.884,8.012,7.884,7.948,3330000
2002-05-30,7.884,8.044,7.819,8.012,3393416
2002-05-31,8.044,8.302,8.012,8.044,12827000
2002-06-03,8.012,8.173,8.012,8.044,3883366
2002-06-04,7.98,7.98,7.819,7.916,1670000
2002-06-05,7.916,8.109,7.884,7.98,2469834
2002-06-06,7.98,8.012,7.819,7.948,1983500
2002-06-07,7.884,7.948,7.851,7.916,3846000
2002-06-10,7.948,8.012,7.884,8.012,1315000
2002-06-11,7.98,8.044,7.851,7.948,2187000
2002-06-12,7.819,8.012,7.819,8.012,1369918
2002-06-13,7.98,7.98,7.851,7.916,3401554
2002-06-14,7.787,7.916,7.755,7.851,3679000
2002-06-17,7.723,7.787,7.723,7.755,1444500
2002-06-18,7.787,7.916,7.787,7.819,3046000
2002-06-19,7.819,7.819,7.465,7.497,5952500
2002-06-20,7.465,7.787,7.337,7.723,5008200
2002-06-21,7.691,7.691,7.562,7.658,7834449
2002-06-24,7.594,7.723,7.53,7.723,5558192
2002-06-25,7.819,7.819,7.626,7.723,5029500
2002-06-26,7.594,7.626,7.337,7.401,5208900
2002-06-27,7.497,7.594,7.433,7.594,2641087
2002-06-28,7.626,7.723,7.626,7.691,2973000
2002-07-01,7.691,7.691,7.691,7.691,0
2002-07-02,7.658,7.723,7.465,7.658,4384516
2002-07-03,7.465,7.723,7.465,7.658,4091000
2002-07-04,7.594,8.044,7.594,8.044,4349341
2002-07-05,8.012,8.044,7.884,8.044,2358411
2002-07-08,8.109,8.141,7.884,7.916,1822000
2002-07-09,8.077,8.077,8.012,8.077,3191009
2002-07-10,8.044,8.173,7.98,8.173,2039000
2002-07-11,8.077,8.077,7.851,7.916,4909184
2002-07-12,7.98,8.205,7.98,8.109,4360290
2002-07-15,8.077,8.205,8.012,8.141,1366279
2002-07-16,7.98,8.205,7.98,8.012,3625020
2002-07-17,7.916,7.98,7.658,7.884,3783000
2002-07-18,7.916,7.98,7.884,7.98,4362600
2002-07-19,7.916,7.916,7.755,7.884,3603200
2002-07-22,7.626,7.787,7.465,7.626,3677000
2002-07-23,7.594,7.916,7.562,7.884,3926000
2002-07-24,7.723,7.819,7.401,7.465,5660801
2002-07-25,7.594,7.658,7.272,7.304,3110898
2002-07-26,7.337,7.401,7.143,7.24,4005000
2002-07-29,7.337,7.369,7.176,7.24,1832000
2002-07-30,7.433,7.787,7.401,7.755,7688000
2002-07-31,7.723,7.819,7.658,7.723,3134000
2002-08-01,7.819,7.819,7.723,7.787,2647762
2002-08-02,7.626,7.691,7.497,7.53,2986000
2002-08-05,7.433,7.497,7.337,7.401,3281358
2002-08-06,7.208,7.272,6.661,6.918,9178000
2002-08-07,7.079,7.787,7.015,7.594,18041000
2002-08-08,7.626,7.884,7.562,7.884,14585000
2002-08-09,7.851,7.98,7.819,7.948,5713420
2002-08-12,7.884,7.916,7.755,7.787,2405000
2002-08-13,7.755,7.819,7.691,7.723,3969858
2002-08-14,7.723,7.723,7.401,7.497,3836556
2002-08-15,7.594,7.884,7.594,7.884,5786000
2002-08-16,7.884,8.077,7.787,8.077,5674000
2002-08-19,8.044,8.044,7.884,7.98,3030875
2002-08-20,7.98,8.109,7.755,7.787,4571200
2002-08-21,7.787,7.948,7.787,7.851,2945100
2002-08-22,7.948,7.948,7.819,7.884,1937700
2002-08-23,7.884,7.884,7.884,7.884,0
2002-08-26,7.723,7.755,7.626,7.691,3344000
2002-08-27,7.723,7.723,7.562,7.562,1709000
2002-08-28,7.562,7.658,7.497,7.594,4758079
2002-08-29,7.497,7.562,7.497,7.562,2512000
2002-08-30,7.53,7.787,7.53,7.787,2379000
2002-09-02,7.755,7.884,7.594,7.851,4168000
2002-09-03,7.851,7.851,7.626,7.658,1985000
2002-09-04,7.53,7.658,7.497,7.658,3455000
2002-09-05,7.73,7.73,7.306,7.371,6035000
2002-09-06,7.306,7.339,6.98,7.013,10297000
2002-09-09,7.013,7.045,6.752,6.752,7426000
2002-09-10,6.849,7.078,6.849,7.045,6777000
2002-09-11,7.045,7.11,6.947,6.947,2987991
2002-09-12,6.98,7.208,6.98,7.045,6073000
2002-09-13,6.98,7.11,6.784,6.849,5409259
2002-09-16,6.784,6.817,6.556,6.556,9032500
2002-09-17,6.752,7.045,6.752,6.947,12079000
2002-09-18,6.784,6.98,6.654,6.947,9583000
2002-09-19,6.915,7.176,6.915,7.078,13737000
2002-09-20,6.849,6.98,6.784,6.915,4036000
2002-09-23,6.98,6.98,6.686,6.849,6667183
2002-09-24,6.752,6.915,6.752,6.784,6853775
2002-09-25,6.784,6.784,6.686,6.752,10238000
2002-09-26,6.882,6.882,6.719,6.784,6486000
2002-09-27,6.849,7.013,6.849,6.947,7436000
2002-09-30,6.817,6.915,6.784,6.882,3523550
2002-10-01,6.882,6.882,6.882,6.882,0
2002-10-02,7.013,7.045,6.882,7.013,5838000
2002-10-03,6.98,7.143,6.947,7.078,5097000
2002-10-04,7.11,7.306,7.078,7.306,5360853
2002-10-07,7.176,7.371,7.078,7.241,6573737
2002-10-08,7.143,7.241,7.045,7.176,3335300
2002-10-09,7.176,7.306,7.143,7.241,3578800
2002-10-10,7.078,7.176,7.045,7.11,3804079
2002-10-11,7.306,7.371,7.273,7.339,5009353
2002-10-14,7.339,7.339,7.339,7.339,0
2002-10-15,7.306,7.469,7.306,7.469,5206000
2002-10-16,7.437,7.469,7.371,7.371,3496280
2002-10-17,7.371,7.632,7.371,7.437,6400960
2002-10-18,7.567,7.763,7.567,7.665,7761375
2002-10-21,7.697,7.73,7.437,7.469,4560500
2002-10-22,7.502,7.6,7.469,7.6,2624000
2002-10-23,7.502,7.697,7.502,7.567,4284300
2002-10-24,7.567,7.697,7.567,7.697,3775000
2002-10-25,7.697,7.73,7.632,7.697,2187000
2002-10-28,7.697,7.828,7.632,7.697,3121500
2002-10-29,7.632,7.632,7.404,7.404,1434000
2002-10-30,7.437,7.534,7.176,7.339,2832000
2002-10-31,7.306,7.339,7.078,7.143,4456000
2002-11-01,7.306,7.306,7.013,7.078,4064000
2002-11-04,7.306,7.6,7.241,7.502,3677500
2002-11-05,7.567,7.6,7.306,7.502,2868000
2002-11-06,7.567,7.697,7.437,7.632,3977000
2002-11-07,7.6,7.697,7.469,7.665,2973000
2002-11-08,7.502,7.6,7.437,7.567,4102500
2002-11-11,7.437,7.534,7.306,7.371,3264835
2002-11-12,7.404,7.404,7.176,7.241,5708563
2002-11-13,7.176,7.208,7.11,7.143,4309667
2002-11-14,7.208,7.404,7.176,7.176,4565675
2002-11-15,7.241,7.502,7.241,7.437,4458490
2002-11-18,7.339,7.371,7.208,7.339,2803000
2002-11-19,7.306,7.404,7.176,7.371,4723000
2002-11-20,7.273,7.371,7.241,7.306,3569000
2002-11-21,7.371,7.404,7.306,7.339,1656400
2002-11-22,7.404,7.437,7.306,7.339,2653700
2002-11-25,7.339,7.371,7.306,7.339,1702500
2002-11-26,7.339,7.469,7.306,7.469,2146000
2002-11-27,7.339,7.437,7.306,7.339,1807000
2002-11-28,7.371,7.534,7.371,7.534,3321645
2002-11-29,7.502,7.567,7.339,7.404,4056905
2002-12-02,7.404,7.404,7.404,7.404,0
2002-12-03,7.567,7.697,7.469,7.665,2548000
2002-12-04,7.6,7.697,7.534,7.665,4945076
2002-12-05,7.632,7.665,7.6,7.665,2513909
2002-12-06,7.6,7.697,7.6,7.665,3579212
2002-12-09,7.697,7.697,7.306,7.371,4162671
2002-12-10,7.339,7.469,7.306,7.339,2609002
2002-12-11,7.371,7.404,7.241,7.306,6297577
2002-12-12,7.339,7.404,7.306,7.371,1113010
2002-12-13,7.371,7.404,7.306,7.404,1498715
2002-12-16,7.404,7.404,7.241,7.339,1378350
2002-12-17,7.404,7.404,7.208,7.306,2479223
2002-12-18,7.241,7.241,7.11,7.143,5467000
2002-12-19,7.078,7.11,6.98,7.11,7505000
2002-12-20,7.11,7.208,7.013,7.11,2442167
2002-12-23,7.176,7.176,7.078,7.078,754010
2002-12-24,7.143,7.208,7.143,7.208,919500
2002-12-25,7.208,7.208,7.208,7.208,0
2002-12-26,7.208,7.208,7.208,7.208,0
2002-12-27,7.143,7.176,7.078,7.078,2201167
2002-12-30,7.078,7.078,6.915,6.915,2330000
2002-12-31,6.98,7.013,6.915,6.947,1514892
2003-01-01,6.947,6.947,6.947,6.947,0
2003-01-02,6.947,7.013,6.882,6.98,1058893
2003-01-03,7.11,7.143,6.98,7.013,2205700
2003-01-06,7.013,7.013,6.947,6.98,3514000
2003-01-07,6.98,7.013,6.882,6.882,4093555
2003-01-08,6.915,7.078,6.915,7.013,9033000
2003-01-09,7.013,7.339,6.98,7.241,5313450
2003-01-10,7.371,7.469,7.273,7.404,5828500
2003-01-13,7.469,7.534,7.437,7.469,6065283
2003-01-14,7.502,7.828,7.469,7.795,12264809
2003-01-15,7.763,7.763,7.632,7.665,4971024
2003-01-16,7.632,7.632,7.534,7.567,5600423
2003-01-17,7.567,7.567,7.339,7.404,5170408
2003-01-20,7.306,7.371,7.273,7.371,1904973
2003-01-21,7.371,7.6,7.371,7.502,3451000
2003-01-22,7.437,7.665,7.404,7.632,2651000
2003-01-23,7.665,7.697,7.632,7.665,3916000
2003-01-24,7.665,7.665,7.502,7.6,4670000
2003-01-27,7.502,7.567,7.437,7.567,4184061
2003-01-28,7.534,7.73,7.534,7.665,5082000
2003-01-29,7.6,7.6,7.502,7.567,3042177
2003-01-30,7.567,7.632,7.502,7.6,2680000
2003-01-31,7.6,7.6,7.6,7.6,0
2003-02-03,7.6,7.6,7.6,7.6,0
2003-02-04,7.632,7.632,7.371,7.437,4238659
2003-02-05,7.437,7.437,7.306,7.306,4380200
2003-02-06,7.306,7.306,7.208,7.241,2771495
2003-02-07,7.241,7.339,7.208,7.273,3018000
2003-02-10,7.306,7.502,7.306,7.437,2653000
2003-02-11,7.437,7.469,7.371,7.469,2027000
2003-02-12,7.469,7.73,7.371,7.73,4260527
2003-02-13,7.632,7.632,7.371,7.404,2930653
2003-02-14,7.371,7.371,7.306,7.306,2970010
2003-02-17,7.437,7.6,7.437,7.6,4727561
2003-02-18,7.6,7.632,7.6,7.632,1755601
2003-02-19,7.73,7.73,7.632,7.73,4043000
2003-02-20,7.697,7.697,7.371,7.404,7462000
2003-02-21,7.371,7.469,7.306,7.339,8137000
2003-02-24,7.371,7.371,7.306,7.339,3258500
2003-02-25,7.273,7.306,7.208,7.273,4196085
2003-02-26,7.306,7.306,7.208,7.241,2966613
2003-02-27,7.176,7.208,7.045,7.143,6379000
2003-02-28,7.143,7.176,7.078,7.11,5610321
2003-03-03,7.176,7.567,7.176,7.502,15344000
2003-03-04,7.469,7.567,7.437,7.567,5970300
2003-03-05,7.502,7.795,7.437,7.6,12417397
2003-03-06,7.632,7.632,7.241,7.306,14234514
2003-03-07,7.306,7.306,7.143,7.241,9529000
2003-03-10,7.208,7.339,7.143,7.273,4742532
2003-03-11,7.241,7.306,7.208,7.241,3916700
2003-03-12,7.176,7.208,7.143,7.176,9148128
2003-03-13,7.176,7.241,7.143,7.208,5671345
2003-03-14,7.404,7.469,7.339,7.371,9720000
2003-03-17,7.339,7.339,7.078,7.11,12687000
2003-03-18,7.273,7.306,7.11,7.306,13586000
2003-03-19,7.241,7.437,7.176,7.404,15580638
2003-03-20,7.437,7.502,7.339,7.469,12072495
2003-03-21,7.469,7.6,7.437,7.6,9541000
2003-03-24,7.665,7.697,7.371,7.437,11341040
2003-03-25,7.306,7.371,7.241,7.273,6217256
2003-03-26,7.306,7.339,7.143,7.176,11560430
2003-03-27,7.11,7.11,6.719,6.849,37843300
2003-03-28,6.719,6.752,6.589,6.686,37647000
2003-03-31,6.491,6.491,6.132,6.23,41355087
